1,1,121.8984146118164,154.71694946289062,75.94213104248047,176.24868774414062,0.9990453124046326,-1,-1,-1
1,2,14.275105476379395,140.4524383544922,79.98408794403076,198.2812042236328,0.9983186721801758,-1,-1,-1
2,1,126.75422160007211,151.702489645978,71.29384150649561,175.6428023829605,0.9991605281829834,-1,-1,-1
2,2,13.85539055339391,141.10826624672418,81.03190544879797,198.57715190540657,0.9989641904830933,-1,-1,-1
3,1,130.07896619773564,152.0381757095464,71.11320188280132,178.00609994077786,0.9992031455039978,-1,-1,-1
3,2,15.998714412791749,138.35085055065073,81.54572060674448,202.27025542738957,0.99817955493927,-1,-1,-1
3,3,245.91372680664062,193.12698364257812,24.60040283203125,68.36911010742188,0.9967377781867981,-1,-1,-1
3,4,269.58685302734375,202.82870483398438,19.095794677734375,43.872100830078125,0.7047910094261169,-1,-1,-1
3,5,5.659666061401367,145.2530517578125,53.35750770568848,182.06332397460938,0.5769453048706055,-1,-1,-1
4,1,134.73246171396568,153.8363445273747,68.28926655259994,179.35671334165403,0.9995943903923035,-1,-1,-1
4,2,24.083643247311294,141.70607299569141,78.1994376502453,198.96655509393466,0.9989945292472839,-1,-1,-1
5,1,141.35830213044673,154.94100202061455,70.97961054087062,183.31739580216933,0.9994298815727234,-1,-1,-1
5,2,29.07762991346491,147.168383228592,82.7780897907937,199.47689669403553,0.9988940358161926,-1,-1,-1
5,3,243.48569775802204,193.28953765138453,23.269118648303362,69.16330346034817,0.9964505434036255,-1,-1,-1
5,4,264.76279084636786,199.98738272906095,21.302692848146876,61.55431866650676,0.9963648915290833,-1,-1,-1
6,1,148.55903578538343,153.076732514998,73.02747137228852,186.80507455165508,0.9995297193527222,-1,-1,-1
6,2,33.13669314286851,148.1469856622208,86.84828244274556,199.59635234424974,0.9981607794761658,-1,-1,-1
6,4,265.4134055479731,195.73987520335714,18.189511070259755,48.83312391979342,0.6661369800567627,-1,-1,-1
6,5,24.72718639722124,162.15770751285046,58.196363263665994,169.91796586675994,0.6160998344421387,-1,-1,-1
7,1,151.16626306120438,149.42105790574698,79.01256823510306,190.0888186260367,0.9994955062866211,-1,-1,-1
7,2,35.869573621959844,144.15442233193897,85.56407223719583,203.53754263902766,0.9986953139305115,-1,-1,-1
7,4,258.53988137808795,193.96190809415415,21.729816941372746,63.05578084756675,0.9809138178825378,-1,-1,-1
7,5,25.38591743189723,158.02281322846522,57.17966326260053,172.09492252451395,0.5862274765968323,-1,-1,-1
7,9,274.97222804047476,198.3126483237365,24.722192455618483,67.39649987998675,0.9977787137031555,-1,-1,-1
7,10,226.20537076782057,200.83900037152873,26.68443974620783,65.41771633890588,0.9936364889144897,-1,-1,-1
8,1,152.06335786551034,150.34604545224167,86.8661073736904,192.53074796966146,0.999578058719635,-1,-1,-1
8,2,37.91524943654528,144.77230397834305,86.77529209376047,206.33483073370533,0.9986948370933533,-1,-1,-1
8,3,235.65539056533666,202.45278355984357,25.95756739450465,64.912452506443,0.9961833357810974,-1,-1,-1
8,4,261.3114647943171,196.97570101550517,22.713875686135793,67.89646900266789,0.9811630845069885,-1,-1,-1
